,Date,Open,High,Low,Close,Volume,20-day MA,20-day Volatility,Signal
363,2023-12-21T00:00:00+05:30,428.9,436.5,427.2,434.0,5331504,419.35,15.316073428368238,Buy
364,2023-12-22T00:00:00+05:30,435.3,466.3,434.0,462.65,23040407,422.35749999999996,17.572595852633995,Buy
365,2023-12-26T00:00:00+05:30,454.0,475.8,448.35,470.1,27314322,426.0625,19.435743489766722,Buy
366,2023-12-27T00:00:00+05:30,468.5,475.4,464.1,470.95,12631496,429.76750000000004,20.60172626262201,Buy
367,2023-12-28T00:00:00+05:30,472.55,477.4,467.65,469.45,8419978,432.92749999999995,21.626138394131175,Buy
368,2023-12-29T00:00:00+05:30,470.95,475.35,466.1,471.3,7980570,435.84000000000003,22.703799821082786,Buy
369,2024-01-01T00:00:00+05:30,473.0,483.5,468.3,477.15,10173639,439.31500000000005,23.46791258405061,Buy
370,2024-01-02T00:00:00+05:30,478.0,478.0,464.3,469.2,7141257,442.4025,23.114358006499803,Buy
371,2024-01-03T00:00:00+05:30,463.9,463.9,455.0,455.9,9767182,444.98,21.462963203474366,Buy
372,2024-01-04T00:00:00+05:30,457.0,459.85,451.4,452.4,7585168,446.6625,20.60013333503119,Buy
373,2024-01-05T00:00:00+05:30,455.05,463.0,453.5,456.6,8444565,448.58000000000004,19.575618562519914,Buy
374,2024-01-08T00:00:00+05:30,457.5,460.0,449.05,450.35,5041443,449.9674999999999,18.5962098218119,Buy
375,2024-01-09T00:00:00+05:30,458.0,462.5,449.95,450.75,7232524,451.475,17.26461623333175,Sell
376,2024-01-10T00:00:00+05:30,451.45,456.0,449.0,453.6,4437338,453.04499999999996,15.83045781829616,Sell
377,2024-01-11T00:00:00+05:30,454.95,456.9,446.7,448.2,4319409,454.4725,13.820193796722226,Sell
378,2024-01-12T00:00:00+05:30,455.0,469.0,455.0,465.45,18043367,456.025,13.175640401893652,Sell
379,2024-01-15T00:00:00+05:30,511.95,529.0,489.15,494.6,63922132,458.42749999999995,15.527848285207893,Sell
380,2024-01-16T00:00:00+05:30,495.0,495.0,480.5,485.0,12956246,460.41499999999996,16.27819901456877,Sell
381,2024-01-17T00:00:00+05:30,475.15,491.5,472.0,482.4,14334466,462.6,16.14234379382089,Sell
382,2024-01-18T00:00:00+05:30,482.4,489.0,468.4,482.65,13072462,465.13500000000005,15.017508203147154,Sell
383,2024-01-19T00:00:00+05:30,488.0,493.35,483.6,485.05,7749310,467.6875,13.730295690073659,Sell
384,2024-01-20T00:00:00+05:30,486.4,488.9,469.05,477.95,6045801,468.45250000000004,13.860465122825632,Sell
385,2024-01-23T00:00:00+05:30,478.05,486.0,467.05,469.9,9986168,468.4425,13.8592860281668,Sell
386,2024-01-24T00:00:00+05:30,471.0,479.0,468.05,478.05,5854375,468.79749999999996,14.016930317524197,Sell
387,2024-01-25T00:00:00+05:30,478.05,479.35,468.55,470.0,6426490,468.825,14.018817241198292,Sell
388,2024-01-29T00:00:00+05:30,470.0,477.0,470.0,473.0,5025650,468.90999999999997,14.039751834664335,Sell
389,2024-01-30T00:00:00+05:30,474.4,482.9,471.5,472.5,5914007,468.67749999999995,13.934220230104943,Sell
390,2024-01-31T00:00:00+05:30,472.5,479.9,469.0,478.15,5292240,469.125,14.094675179693423,Sell
391,2024-02-01T00:00:00+05:30,477.55,477.7,470.6,471.35,3914060,469.8974999999999,13.750889684135945,Sell
392,2024-02-02T00:00:00+05:30,475.0,486.5,475.0,483.15,8148111,471.43499999999995,13.4062838761692,Sell
393,2024-02-05T00:00:00+05:30,483.0,489.5,479.15,482.35,5783302,472.72249999999997,13.140430528475758,Sell
394,2024-02-06T00:00:00+05:30,484.7,501.8,483.1,499.65,14512019,475.1875,13.345183193710682,Sell
395,2024-02-07T00:00:00+05:30,500.95,501.7,493.85,496.2,3246560,477.46000000000004,12.824386719717097,Sell
396,2024-02-08T00:00:00+05:30,495.9,500.1,485.1,488.85,5651920,479.2225,11.749887737426251,Sell
397,2024-02-09T00:00:00+05:30,490.9,494.75,482.75,490.45,3946894,481.3349999999999,9.452221961000223,Sell
398,2024-02-12T00:00:00+05:30,491.0,510.8,491.0,501.45,24436750,483.13500000000005,9.692714301284807,Sell
399,2024-02-13T00:00:00+05:30,503.1,513.0,491.7,511.6,11186788,483.985,11.35407531751507,Sell
400,2024-02-14T00:00:00+05:30,503.95,517.0,497.05,514.5,11297328,485.46000000000004,13.250636528901861,Buy
401,2024-02-15T00:00:00+05:30,516.95,522.85,513.05,518.5,7285388,487.26500000000004,15.136441735793408,Buy
402,2024-02-16T00:00:00+05:30,522.5,545.0,520.95,543.0,17471322,490.28249999999997,19.542277213370674,Buy
403,2024-02-19T00:00:00+05:30,545.9,545.9,531.35,535.95,9301379,492.8275,21.9864939104374,Buy
404,2024-02-20T00:00:00+05:30,535.8,538.15,526.25,531.95,5187063,495.5275,23.337503559044997,Buy
405,2024-02-21T00:00:00+05:30,535.9,536.3,519.5,521.4,6557787,498.10249999999996,23.20180049161376,Buy
406,2024-02-22T00:00:00+05:30,522.8,533.0,521.45,531.05,7298241,500.75250000000005,23.809697687022098,Buy
407,2024-02-23T00:00:00+05:30,535.0,541.25,533.3,536.15,9930497,504.06000000000006,23.907285830672844,Buy
408,2024-02-26T00:00:00+05:30,536.25,536.5,526.05,532.9,4410318,507.055,23.56092829464238,Buy
409,2024-02-27T00:00:00+05:30,534.0,537.4,527.55,531.45,5199630,510.00250000000005,22.68148140409324,Buy
410,2024-02-28T00:00:00+05:30,530.0,530.95,515.0,517.7,6394528,511.98,21.448839988263284,Buy
411,2024-02-29T00:00:00+05:30,517.3,524.25,513.2,518.6,7231382,514.3425,19.224985627262196,Buy
412,2024-03-01T00:00:00+05:30,522.4,525.2,517.55,519.1,4710315,516.1400000000001,17.78148504839606,Buy
413,2024-03-02T00:00:00+05:30,523.45,524.8,522.0,522.85,340134,518.1650000000001,15.941819383720762,Sell
414,2024-03-04T00:00:00+05:30,522.95,526.4,518.55,520.5,2831185,519.2075000000001,15.33760664613603,Sell
415,2024-03-05T00:00:00+05:30,517.75,520.5,510.65,513.3,5260774,520.0625,14.43776913624803,Sell
416,2024-03-06T00:00:00+05:30,513.7,514.85,500.0,513.15,5545961,521.2774999999999,12.57518938855047,Sell
417,2024-03-07T00:00:00+05:30,513.75,520.4,510.5,515.5,4853991,522.53,10.403041053360916,Sell
418,2024-03-11T00:00:00+05:30,517.4,518.95,512.3,514.55,5565756,523.1850000000001,9.36672582237769,Sell
419,2024-03-12T00:00:00+05:30,512.75,522.5,507.75,510.85,5826380,523.1474999999999,9.41691472270801,Sell
420,2024-03-13T00:00:00+05:30,513.8,518.7,496.8,504.4,6790240,522.6425,10.147533729408918,Sell
