,Date,Open,High,Low,Close,Volume,Volatility,EMA12,EMA26,MACD,Signal Line,H-L,H-PC,L-PC,TR,ATR,Avg_Volume,Signal
0,2022-07-05T00:00:00+05:30,440.0,449.0,428.95,431.6,1175820,,431.6,431.6,0.0,0.0,20.05000000000001,,,20.05000000000001,,,No Signal
1,2022-07-06T00:00:00+05:30,434.9,454.35,427.45,450.9,2211487,,434.5692307692308,433.02962962962965,1.5396011396011318,0.3079202279202264,26.900000000000034,22.75,4.150000000000034,26.900000000000034,,,No Signal
2,2022-07-07T00:00:00+05:30,454.3,463.0,450.15,456.35,1856563,,437.92011834319527,434.7570644718793,3.163053871315981,0.8789469565993774,12.850000000000023,12.100000000000023,0.75,12.850000000000023,,,No Signal
3,2022-07-08T00:00:00+05:30,458.8,459.2,444.85,446.75,776848,,439.27856167501136,435.6454300665549,3.633131608456438,1.4297838869707895,14.349999999999966,2.849999999999966,11.5,14.349999999999966,,,No Signal
4,2022-07-11T00:00:00+05:30,443.0,451.0,438.0,446.55,855902,,440.3972444942404,436.4531759875509,3.9440685066895185,1.9326408109145354,13.0,4.25,8.75,13.0,,,No Signal
5,2022-07-12T00:00:00+05:30,447.1,454.0,441.0,446.25,1142450,,441.29766841820344,437.1788666551397,4.118801763063743,2.369873001344377,13.0,7.449999999999989,5.550000000000011,13.0,,,No Signal
6,2022-07-13T00:00:00+05:30,451.1,461.45,448.35,454.55,1986892,,443.33648866155676,438.46561727327753,4.870871388279227,2.870072678731347,13.099999999999966,15.199999999999989,2.1000000000000227,15.199999999999989,,,No Signal
7,2022-07-14T00:00:00+05:30,455.7,457.95,449.0,453.6,574922,,444.91549040593264,439.58668266044214,5.328807745490508,3.3618196920831793,8.949999999999989,3.3999999999999773,5.550000000000011,8.949999999999989,,,No Signal
8,2022-07-15T00:00:00+05:30,455.0,457.8,449.0,453.65,467408,,446.25926111271224,440.62840987077976,5.630851241932476,3.815626002053039,8.800000000000011,4.199999999999989,4.600000000000023,8.800000000000011,,,No Signal
9,2022-07-18T00:00:00+05:30,456.55,459.8,449.7,456.15,410937,,447.78091324921803,441.77815728775903,6.002755961459002,4.253051993934232,10.100000000000023,6.150000000000034,3.9499999999999886,10.100000000000023,,,No Signal
10,2022-07-19T00:00:00+05:30,455.95,461.0,449.1,451.2,715451,,448.3069265954922,442.47607156273983,5.830855032752368,4.568612601697859,11.899999999999977,4.850000000000023,7.0499999999999545,11.899999999999977,,,No Signal
11,2022-07-20T00:00:00+05:30,453.0,469.8,451.3,454.95,2127184,,449.3289378884934,443.40006626179616,5.92887162669723,4.840664406697734,18.5,18.600000000000023,0.10000000000002274,18.600000000000023,,,No Signal
12,2022-07-21T00:00:00+05:30,456.9,459.7,451.7,457.75,638437,,450.62448590564827,444.4630243164779,6.161461589170358,5.104823843192259,8.0,4.75,3.25,8.0,,,No Signal
13,2022-07-22T00:00:00+05:30,460.75,462.6,450.05,453.45,704710,,451.0591803817024,445.12872621896105,5.930454162741341,5.269949907102076,12.550000000000011,4.850000000000023,7.699999999999989,12.550000000000011,13.875000000000004,,No Signal
14,2022-07-25T00:00:00+05:30,453.0,459.25,450.2,455.05,911551,,451.67315263067127,445.8636353879269,5.809517242744391,5.3778633742305395,9.050000000000011,5.800000000000011,3.25,9.050000000000011,13.089285714285719,,No Signal
15,2022-07-26T00:00:00+05:30,457.0,457.4,441.1,443.55,878445,,450.4234368413372,445.69225498882116,4.731181852516045,5.248527069887641,16.299999999999955,2.349999999999966,13.949999999999989,16.299999999999955,12.332142857142856,,No Signal
16,2022-07-27T00:00:00+05:30,443.55,453.75,440.0,450.15,1121411,,450.38136963497766,446.0224583229826,4.358911311995087,5.07060391830913,13.75,10.199999999999989,3.5500000000000114,13.75,12.396428571428569,,No Signal
17,2022-07-28T00:00:00+05:30,450.75,452.2,443.0,444.2,907948,,449.43038969113496,445.88746141016907,3.5429282809658957,4.765068790840483,9.199999999999989,2.0500000000000114,7.149999999999977,9.199999999999989,12.028571428571427,,No Signal
