,Date,Open,High,Low,Close,Volume,RSI,ATR,ADX,52-week High,Threshold,Volatility,14-day MA,10-day MA,20-day SMA,50-day SMA,Signal
0,2022-07-05T00:00:00+05:30,1268.85,1310.45,1261.05,1277.4,1254445,,49.40000000000009,,,,,,,,,No Signal
1,2022-07-06T00:00:00+05:30,1273.15,1296.3,1270.1,1284.05,631562,,47.74285714285723,,,,,,,,,No Signal
2,2022-07-07T00:00:00+05:30,1280.0,1321.55,1258.0,1308.25,989188,,48.87193877551029,100.0,,,,,,,,No Signal
3,2022-07-08T00:00:00+05:30,1319.8,1323.55,1271.0,1280.45,730563,,49.134657434402406,100.0,,,,,,,,No Signal
4,2022-07-11T00:00:00+05:30,1275.65,1280.0,1240.1,1256.15,738308,,48.50718190337368,93.80961069218077,,,,,,,,No Signal
5,2022-07-12T00:00:00+05:30,1249.0,1257.5,1233.7,1236.3,688491,,46.74238319598984,88.75604004593292,,,,,,,,No Signal
6,2022-07-13T00:00:00+05:30,1244.1,1274.9,1240.35,1268.9,630265,,46.16078439627629,82.94296204500014,,,,,,,,No Signal
7,2022-07-14T00:00:00+05:30,1274.0,1299.45,1270.05,1294.95,640653,,45.04572836797084,79.35218342051525,,,,,,,,No Signal
8,2022-07-15T00:00:00+05:30,1300.0,1318.0,1275.9,1314.65,540609,,44.83531919883006,76.89237181598406,,,,,,,,No Signal
9,2022-07-18T00:00:00+05:30,1332.0,1418.95,1323.0,1397.1,1084069,,49.08279639891362,76.63815136508128,,,,,1291.8200000000002,,,No Signal
10,2022-07-19T00:00:00+05:30,1382.2,1399.0,1357.35,1391.55,998630,,48.5518823704198,76.40208951781442,,,,,1303.2350000000001,,,No Signal
11,2022-07-20T00:00:00+05:30,1410.0,1431.25,1401.55,1408.05,925985,,47.91960505824696,76.48854749745223,,,,,1315.6349999999998,,,No Signal
12,2022-07-21T00:00:00+05:30,1403.0,1468.45,1395.4,1461.9,971061,,49.714633268372175,76.83461346306711,,,,,1331.0,,,No Signal
13,2022-07-22T00:00:00+05:30,1467.0,1499.9,1456.5,1496.1,962083,79.26143965747926,49.26358803491703,77.33120729722383,,,,1333.9857142857143,1352.565,,,No Signal
14,2022-07-25T00:00:00+05:30,1473.0,1509.0,1473.0,1496.5,944243,79.28361400695002,48.316188889565815,77.83789447188175,,,,1349.6357142857141,1376.6,,,No Signal
15,2022-07-26T00:00:00+05:30,1496.0,1508.9,1473.7,1478.35,820528,75.19450207468878,47.37931825459683,78.30838970549269,,,,1363.5142857142857,1400.8049999999998,,,No Signal
16,2022-07-27T00:00:00+05:30,1461.0,1474.0,1435.0,1450.8,1340538,68.32497750353515,47.09150980783991,76.60439310055429,,,,1373.6964285714287,1418.9950000000001,,,No Signal
17,2022-07-28T00:00:00+05:30,1478.0,1506.2,1443.0,1460.95,1710929,74.3064907083221,48.242116250137066,75.43565933802451,,,,1386.5892857142858,1435.5949999999998,,,No Signal
18,2022-07-29T00:00:00+05:30,1480.0,1480.0,1370.5,1379.75,1859204,64.43250817375056,52.617679375127274,71.65375172596235,,,,1395.4178571428572,1442.105,,,No Signal
19,2022-08-01T00:00:00+05:30,1380.0,1398.0,1361.1,1374.85,941805,66.7634603750756,51.49498799118962,67.86332765959523,,,6.3946782416582,1405.314285714286,1439.8799999999999,1365.85,,Buy
20,2022-08-02T00:00:00+05:30,1377.0,1403.35,1363.15,1379.1,972375,64.31540659911663,50.68820313467606,64.45499302200636,,,6.195221889103945,1413.185714285714,1438.635,1370.935,,Buy
21,2022-08-03T00:00:00+05:30,1385.0,1396.45,1348.1,1360.25,746557,58.64442679375165,50.521188625056354,60.81959803428203,,,6.103642447427706,1417.85,1433.855,1374.745,,Buy
22,2022-08-04T00:00:00+05:30,1377.0,1377.0,1333.55,1359.9,929354,56.31365982977536,50.01610372326662,57.00586246596261,,,6.003333298273003,1421.082142857143,1423.655,1377.3274999999999,,Buy
23,2022-08-05T00:00:00+05:30,1369.65,1378.8,1354.05,1362.45,630615,43.778057101813644,48.21138202874757,53.51176748167291,,,5.762952808405595,1418.607142857143,1410.2900000000002,1381.4275,,Buy
24,2022-08-08T00:00:00+05:30,1370.0,1404.0,1356.0,1392.25,955086,50.115626032375296,48.19628331240846,50.905523950123474,,,5.227233784834175,1418.6571428571428,1399.8650000000002,1388.2325,,Buy
25,2022-08-10T00:00:00+05:30,1395.0,1409.6,1385.2,1396.4,800796,47.993800585500274,46.49654879009356,48.62020372131388,,,4.539087215622742,1417.825,1391.67,1396.2375,,Sell
26,2022-08-11T00:00:00+05:30,1405.65,1425.3,1391.2,1406.05,1131411,38.655291488929485,45.61108101937259,46.87020594015472,,,3.972400691728848,1413.8357142857144,1387.195,1403.095,,Sell
27,2022-08-12T00:00:00+05:30,1406.0,1406.05,1362.55,1367.95,1044565,24.375124975005022,45.46028951798883,44.25140646635494,,,3.6951667221269067,1404.6821428571427,1377.895,1406.745,,Sell
28,2022-08-16T00:00:00+05:30,1365.0,1387.0,1352.8,1364.7,1311198,23.94226967180704,44.65598312384678,41.50903215485396,,,3.433173525345698,1395.267857142857,1376.39,1409.2475,,Sell
29,2022-08-17T00:00:00+05:30,1364.0,1369.0,1351.0,1355.55,1319868,24.825748257482573,42.751984329286294,38.90368177361233,,,3.564441105530673,1386.4964285714284,1374.46,1407.1699999999998,,Sell
30,2022-08-18T00:00:00+05:30,1350.25,1365.25,1327.05,1348.45,876757,27.097784739315287,42.42684259148014,36.51813252227108,,,3.7067401109827918,1379.185714285714,1371.395,1405.0149999999999,,Sell
31,2022-08-19T00:00:00+05:30,1350.05,1364.9,1340.0,1346.85,763139,23.452768729641647,41.17492526351728,34.30297964602564,,,3.833689048077931,1371.0357142857142,1370.0549999999998,1401.9550000000002,,Sell
32,2022-08-22T00:00:00+05:30,1364.85,1364.85,1305.0,1312.85,849320,30.05366726296954,42.50885917326604,33.22714134288233,,,4.0566343069400235,1366.2571428571428,1365.35,1394.5025,,Sell
33,2022-08-23T00:00:00+05:30,1305.45,1356.6,1298.2,1336.6,876633,39.748056821227536,43.64394066088988,32.3984068913541,,,3.667245468644719,1363.5249999999999,1362.7649999999999,1386.5275,,Sell
34,2022-08-24T00:00:00+05:30,1346.0,1349.7,1327.1,1343.05,405770,40.45033112582781,42.140802042254904,31.628867757792175,,,3.1621236458318194,1360.9500000000003,1357.8449999999998,1378.855,,Sell
35,2022-08-25T00:00:00+05:30,1349.0,1363.7,1320.0,1324.7,658435,40.55776892430279,42.25217332495099,30.34235254145411,,,2.7990190954406056,1358.4107142857142,1350.675,1371.1725,,Sell
36,2022-08-26T00:00:00+05:30,1335.0,1347.45,1324.15,1333.35,421518,43.245993385906836,40.89844665888306,29.1477312691402,,,2.4648357053693997,1356.5142857142857,1343.405,1365.3,,Sell
37,2022-08-29T00:00:00+05:30,1302.25,1331.8,1300.0,1324.9,425616,40.72610521116324,40.35927189753426,28.756530334059455,,,1.9031265901334675,1353.8321428571428,1339.1,1358.4975,,Sell
38,2022-08-30T00:00:00+05:30,1332.0,1359.05,1330.45,1354.65,1028445,40.7114624505929,39.91575247628181,27.298788005654448,,,1.8248897860173605,1351.1464285714285,1338.0949999999998,1357.2424999999998,,Sell
39,2022-09-01T00:00:00+05:30,1342.0,1358.0,1323.0,1329.25,443585,34.98770400178847,39.56462729940454,26.175577909733487,,,1.889126978654997,1346.3500000000001,1335.465,1354.9625,,Sell
40,2022-09-02T00:00:00+05:30,1340.0,1340.0,1306.6,1308.6,464104,29.235030897080733,39.12429677801851,25.619010327494777,,,2.0217607766001224,1339.3892857142855,1331.48,1351.4375,,Sell
41,2022-09-05T00:00:00+05:30,1320.9,1338.0,1310.05,1320.8,597687,38.706586826347284,38.4297041510172,25.10219757255883,,,2.0612224807601915,1336.0214285714287,1328.875,1349.4650000000001,,Sell
42,2022-09-06T00:00:00+05:30,1333.8,1391.55,1317.45,1384.75,1611661,53.72054184449804,40.97758242594453,23.905313094661203,,,2.0417271665201375,1337.4535714285716,1336.065,1350.7075,,Sell
43,2022-09-07T00:00:00+05:30,1377.4,1390.85,1361.0,1366.6,692937,51.98419824025857,40.18275510980563,22.79392036518484,,,2.0765816233183276,1338.2428571428572,1339.065,1350.915,,Sell
44,2022-09-08T00:00:00+05:30,1374.0,1385.9,1356.0,1361.45,636920,52.35081374321881,39.44827260196238,21.577210847569294,,,1.9692053591463106,1339.1714285714286,1340.905,1349.375,,Sell
