,Date,Open,High,Low,Close,Volume,Volatility,EMA12,EMA26,MACD,Signal Line,H-L,H-PC,L-PC,TR,ATR,Avg_Volume,Signal
0,2022-07-05T00:00:00+05:30,34.3,34.3,33.25,33.45,23095367,,33.45,33.45,0.0,0.0,1.0499999999999972,,,1.0499999999999972,,,No Signal
1,2022-07-06T00:00:00+05:30,33.5,34.15,33.25,34.05,21353909,,33.542307692307695,33.49444444444445,0.04786324786324769,0.00957264957264954,0.8999999999999986,0.6999999999999957,0.20000000000000284,0.8999999999999986,,,No Signal
2,2022-07-07T00:00:00+05:30,34.4,34.45,33.8,34.3,18843760,,33.65887573964497,33.55411522633745,0.10476051330751801,0.028610222319623235,0.6500000000000057,0.4000000000000057,0.25,0.6500000000000057,,,No Signal
3,2022-07-08T00:00:00+05:30,34.55,34.55,33.55,33.75,15979045,,33.67289485662267,33.568625209571714,0.10426964705095543,0.043742107265889674,1.0,0.25,0.75,1.0,,,No Signal
4,2022-07-11T00:00:00+05:30,33.6,34.4,33.4,34.35,15034381,,33.77706487868072,33.626504823677514,0.15056005500320424,0.06510569681335258,1.0,0.6499999999999986,0.3500000000000014,1.0,,,No Signal
5,2022-07-12T00:00:00+05:30,34.15,34.35,33.9,34.0,14452426,,33.811362589652916,33.65417113303474,0.1571914566181789,0.08352284877431786,0.45000000000000284,0.0,0.45000000000000284,0.45000000000000284,,,No Signal
6,2022-07-13T00:00:00+05:30,34.0,34.25,33.75,33.9,10797266,,33.8249991143217,33.67238067873587,0.1526184355858291,0.0973419661366201,0.5,0.25,0.25,0.5,,,No Signal
7,2022-07-14T00:00:00+05:30,33.9,34.2,33.45,33.8,13243592,,33.821153096733745,33.68183396179247,0.13931913494127457,0.105737399897551,0.75,0.30000000000000426,0.44999999999999574,0.75,,,No Signal
8,2022-07-15T00:00:00+05:30,33.8,34.1,33.05,33.35,13629015,,33.748668004928554,33.65725366832636,0.09141433660219178,0.10287278723847916,1.0500000000000043,0.30000000000000426,0.75,1.0500000000000043,,,No Signal
9,2022-07-18T00:00:00+05:30,33.8,34.85,33.55,34.8,22689967,,33.9104113887857,33.74190154474663,0.16850984403906466,0.11600019859859627,1.3000000000000043,1.5,0.19999999999999574,1.5,,,No Signal
