,Date,Open,High,Low,Close,Volume,RSI,ATR,ADX,52-week High,Threshold,Volatility,14-day MA,10-day MA,20-day SMA,50-day SMA,Signal
31,2022-08-19T00:00:00+05:30,1098.04,1108.47,1050.42,1065.67,8971884,62.38769282929311,35.32766590578534,47.133987785529406,,,4.244197869338375,1005.5771428571428,1024.327,1001.325,,Buy
32,2022-08-22T00:00:00+05:30,1054.23,1080.32,1029.75,1038.18,5382223,65.24976729754889,36.4164040553721,47.07594979517576,,,4.4246760027784955,1010.4921428571428,1033.3,1003.4855000000001,,Buy
33,2022-08-23T00:00:00+05:30,1032.32,1053.05,1007.68,1039.83,4094967,68.84654518545923,37.05594662284552,45.92073989765792,,,4.485910940056883,1016.3135714285714,1042.753,1005.0654999999999,,Buy
34,2022-08-24T00:00:00+05:30,1039.44,1087.64,1029.64,1082.6,3765022,77.08676937929926,38.55195043549941,45.59329984799852,,,4.564253292793424,1025.932857142857,1053.0049999999999,1010.0260000000001,,Buy
35,2022-08-25T00:00:00+05:30,1089.25,1123.78,1084.9,1112.72,3734064,78.7033575114036,38.73966826153517,45.89778430263654,,,4.787487340774854,1036.9,1064.542,1017.3635,,Buy
36,2022-08-26T00:00:00+05:30,1115.02,1141.36,1077.53,1084.27,6402557,73.81303036678588,40.531834814282654,46.43374600544216,,,5.056569118308667,1046.6014285714286,1068.6109999999999,1022.1445,,Buy
37,2022-08-29T00:00:00+05:30,1056.97,1081.06,1041.63,1055.05,6963003,67.63052208835342,40.682418041833884,45.45702090955145,,,5.2304090970112345,1054.4407142857142,1068.893,1024.5365,,Buy
38,2022-08-30T00:00:00+05:30,1055.05,1141.15,1050.0,1063.55,18102036,64.64540127030915,44.28724532456004,45.48761337356217,,,5.0997485826099185,1060.402857142857,1069.732,1029.2455,,Buy
39,2022-09-01T00:00:00+05:30,1064.5,1075.7,1025.0,1026.55,2789305,54.79159829340335,44.745299229948614,44.67794137619378,,,5.029085567549455,1062.4885714285715,1064.261,1032.6565,,Buy
40,2022-09-02T00:00:00+05:30,1027.0,1058.0,1026.55,1032.95,2325238,47.993355230868,43.795634999238004,43.92610309292313,,,4.6108595513480015,1061.7292857142857,1060.137,1036.9075,,Buy
41,2022-09-05T00:00:00+05:30,1035.0,1040.65,999.0,1020.35,2078799,44.070381668030656,43.642375356435295,42.33480740686021,,,4.333376064681577,1059.452142857143,1055.605,1039.966,,Buy
42,2022-09-06T00:00:00+05:30,1028.0,1034.0,1007.0,1009.4,1118718,41.73529836728795,42.45363425954706,40.85717569837321,,,3.9048892203473926,1056.1835714285714,1052.7269999999999,1043.0135,,Buy
43,2022-09-07T00:00:00+05:30,1004.0,1033.0,992.3,1028.7,1872531,40.268108428381,42.32837466957942,39.01123222510236,,,3.1403119970383644,1052.4292857142857,1051.614,1047.1834999999999,,Buy
44,2022-09-08T00:00:00+05:30,1032.7,1038.65,1009.0,1012.15,1038129,38.902404121350884,41.42277647889518,37.431143910844156,,,2.9116064014015066,1047.9978571428571,1044.569,1048.787,,Sell
45,2022-09-09T00:00:00+05:30,1018.0,1019.8,1005.0,1014.9,1112014,40.726940639269394,39.52114958754552,35.825725091533535,,,2.7674086525141925,1044.3714285714284,1034.7869999999998,1049.6645,,Sell
46,2022-09-12T00:00:00+05:30,1018.0,1032.75,1014.05,1019.15,764696,46.20174843319627,38.03392461700656,34.66640600282198,,,2.834211631927236,1043.0121428571429,1028.275,1048.443,,Sell
47,2022-09-13T00:00:00+05:30,1024.25,1034.7,1016.0,1019.5,908940,45.92111070984312,36.6529300015061,33.64026243009022,,,2.9012143848366883,1041.56,1024.7199999999998,1046.8065000000001,,Sell
48,2022-09-14T00:00:00+05:30,1009.5,1011.9,986.0,990.4,1838885,30.427952789335208,36.42772071568424,31.597270878762586,,,3.2366913872180576,1034.9742857142858,1017.405,1043.5685,,Sell
49,2022-09-15T00:00:00+05:30,995.0,1005.0,980.15,986.1,954497,19.81213045966055,35.600740664563936,29.505507656152464,,,3.367685547021331,1025.9299999999998,1013.36,1038.8105,998.0146000000001,Sell
50,2022-09-16T00:00:00+05:30,986.6,1004.95,958.3,964.55,1549396,20.486145350557194,36.38997347423795,27.923514833405985,,,3.7316633817199416,1017.3785714285715,1006.5200000000001,1033.3285,998.7209999999999,Sell
51,2022-09-19T00:00:00+05:30,968.0,974.7,937.05,942.4,872094,21.226053639846796,36.47997536893524,27.050575561038382,,,4.291532577906685,1009.3321428571428,998.725,1027.165,998.8086,Sell
52,2022-09-20T00:00:00+05:30,948.35,986.0,946.0,970.05,1606089,28.2456956724058,36.988548556868444,25.834593811187375,,,4.359952578331626,1002.6535714285714,994.79,1023.7584999999999,999.3754000000001,Sell
53,2022-09-21T00:00:00+05:30,972.85,972.85,952.5,955.8,1151737,31.589903721051286,35.80008080280641,24.70546790061144,,,4.678540766333239,997.6,987.5,1019.557,999.765,Sell
54,2022-09-22T00:00:00+05:30,956.0,980.0,952.0,976.65,989232,36.37463697967087,35.24293217403453,23.383924026366657,,,4.413304623919596,993.5785714285714,983.95,1014.2594999999999,1000.002,Sell
55,2022-09-23T00:00:00+05:30,971.0,978.45,948.0,955.8,1375279,34.97789155224575,34.90057987588921,22.294149106252835,,,4.001336920358651,988.967857142857,978.04,1006.4135,1000.3840000000001,Sell
56,2022-09-26T00:00:00+05:30,950.0,950.0,869.9,890.1,2104564,27.87462908011871,38.543395599039975,23.259170790692,,,4.708472463851545,980.4464285714286,965.135,996.7049999999999,999.607,Sell
57,2022-09-27T00:00:00+05:30,897.0,909.8,875.0,876.5,1068504,21.163319439181507,38.27601019910855,24.15526235481408,,,5.416438812877506,969.5749999999999,950.835,987.7775000000001,998.9036,Sell
58,2022-09-28T00:00:00+05:30,872.5,872.65,849.1,853.2,1425208,20.635507112506943,37.49915232774365,25.463471705373053,,,6.189174208177625,958.2214285714286,937.1150000000001,977.2599999999999,997.785,Sell
59,2022-09-29T00:00:00+05:30,867.0,870.0,831.15,843.25,1451585,19.111031131905705,37.59564144719054,26.973794435259606,,,7.033209489076951,945.9607142857143,922.8300000000002,968.0949999999999,996.0316,Sell
60,2022-09-30T00:00:00+05:30,846.0,873.6,844.0,864.25,963525,23.710115410726416,37.078095629534076,28.216047539803906,,,7.12204311759686,934.8964285714286,912.8,959.6599999999999,994.6444,Sell
61,2022-10-03T00:00:00+05:30,868.0,868.0,826.0,829.25,856054,21.108580106302213,37.4296602274245,29.67198192565941,,,7.993469773490336,921.3071428571429,901.485,950.1049999999999,991.693,Sell
62,2022-10-04T00:00:00+05:30,848.0,869.5,840.15,867.45,1229493,31.83094428845871,37.63111306832275,30.951923118221213,,,7.7463909988127995,912.525,891.225,943.0074999999999,989.1426000000001,Sell
63,2022-10-06T00:00:00+05:30,871.8,878.75,856.7,857.75,775236,31.33090909090909,36.518176420585405,31.68601402692147,,,7.76356600722456,903.3571428571429,881.4200000000001,934.46,986.133,Sell
64,2022-10-07T00:00:00+05:30,862.05,862.05,839.1,845.1,868859,32.16365536807527,35.54902096197216,32.708361269187776,,,7.90564813365514,894.8249999999999,868.265,926.1075000000001,983.3672,Sell
