,Date,Open,High,Low,Close,Volume,Volatility,EMA12,EMA26,MACD,Signal Line,H-L,H-PC,L-PC,TR,ATR,Avg_Volume,Signal
0,2022-07-05T00:00:00+05:30,45.9,46.35,45.0,45.2,10855459,,45.2,45.2,0.0,0.0,1.3500000000000014,,,1.3500000000000014,,,No Signal
1,2022-07-06T00:00:00+05:30,45.2,46.1,44.4,45.95,13265068,,45.315384615384616,45.25555555555556,0.059829059829056064,0.011965811965811214,1.7000000000000028,0.8999999999999986,0.8000000000000043,1.7000000000000028,,,No Signal
2,2022-07-07T00:00:00+05:30,46.25,47.15,46.15,47.0,12754453,,45.57455621301775,45.384773662551446,0.18978255046630466,0.047529159665909905,1.0,1.1999999999999957,0.19999999999999574,1.1999999999999957,,,No Signal
3,2022-07-08T00:00:00+05:30,47.25,47.4,46.6,47.05,9073561,,45.801547564861174,45.50812376162171,0.29342380323946315,0.09670808838062056,0.7999999999999972,0.3999999999999986,0.3999999999999986,0.7999999999999972,,,No Signal
4,2022-07-11T00:00:00+05:30,46.75,48.2,46.6,48.05,15327095,,46.1474633241133,45.696410890390474,0.451052433722829,0.16757695744906226,1.6000000000000014,1.1500000000000057,0.44999999999999574,1.6000000000000014,,,No Signal
5,2022-07-12T00:00:00+05:30,47.9,49.7,47.5,48.5,26846741,,46.50939204348049,45.904084157768956,0.6053078857115324,0.2551231431015563,2.200000000000003,1.6500000000000057,0.5499999999999972,2.200000000000003,,,No Signal
6,2022-07-13T00:00:00+05:30,48.75,48.95,48.05,48.35,11393802,,46.792562498329644,46.08526310904533,0.7072993892843158,0.34555839233810826,0.9000000000000057,0.45000000000000284,0.45000000000000284,0.9000000000000057,,,No Signal
7,2022-07-14T00:00:00+05:30,48.5,49.5,48.2,49.25,17190244,,47.17062980627893,46.31968806393086,0.8509417423480699,0.4466350623401006,1.2999999999999972,1.1499999999999986,0.14999999999999858,1.2999999999999972,,,No Signal
8,2022-07-15T00:00:00+05:30,49.35,49.7,48.8,49.55,14733964,,47.536686759159096,46.55897042956561,0.9777163295934841,0.5528513157907773,0.9000000000000057,0.45000000000000284,0.45000000000000284,0.9000000000000057,,,No Signal
9,2022-07-18T00:00:00+05:30,49.8,50.7,49.8,50.45,15327967,,47.98488879621154,46.84719484219038,1.1376939540211595,0.6698198434368537,0.9000000000000057,1.1500000000000057,0.25,1.1500000000000057,,,No Signal
10,2022-07-19T00:00:00+05:30,50.4,51.65,50.3,51.2,17326606,,48.479521289102074,47.16962485387999,1.309896435222086,0.7978351617939002,1.3500000000000014,1.1999999999999957,0.15000000000000568,1.3500000000000014,,,No Signal
11,2022-07-20T00:00:00+05:30,51.6,51.7,50.55,50.75,12672579,,48.82882570616329,47.434837827666655,1.3939878784966382,0.9170657051344479,1.1500000000000057,0.5,0.6500000000000057,1.1500000000000057,,,No Signal
12,2022-07-21T00:00:00+05:30,50.95,53.95,50.55,53.45,31402684,,49.539775597522784,47.880405395987644,1.6593702015351397,1.0655266044145864,3.4000000000000057,3.200000000000003,0.20000000000000284,3.4000000000000057,,,No Signal
13,2022-07-22T00:00:00+05:30,53.75,53.95,52.2,53.05,23174430,,50.07981012098082,48.263338329618186,1.8164717913626305,1.2157156418041952,1.75,0.5,1.25,1.75,1.4821428571428592,,No Signal
14,2022-07-25T00:00:00+05:30,53.0,54.0,52.85,53.85,22250686,,50.65983933313761,48.67716512001684,1.9826742131207737,1.369107356067511,1.1499999999999986,0.9500000000000028,0.19999999999999574,1.1499999999999986,1.4678571428571447,,No Signal
15,2022-07-26T00:00:00+05:30,53.95,54.0,51.55,52.0,19615731,,50.86601789727029,48.923301037052624,1.942716860217665,1.483829256897542,2.450000000000003,0.14999999999999858,2.3000000000000043,2.450000000000003,1.5214285714285734,,No Signal
16,2022-07-27T00:00:00+05:30,52.05,53.15,52.0,52.7,14565883,,51.14816898999794,49.20305651578947,1.9451124742084716,1.576085900359728,1.1499999999999986,1.1499999999999986,0.0,1.1499999999999986,1.5178571428571448,,No Signal
