,Date,Open,High,Low,Close,Volume,Volatility,EMA12,EMA26,MACD,Signal Line,H-L,H-PC,L-PC,TR,ATR,Avg_Volume,Signal
0,2022-07-05T00:00:00+05:30,545.35,563.95,545.35,555.1,5470479,,555.1,555.1,0.0,0.0,18.600000000000023,,,18.600000000000023,,,No Signal
1,2022-07-06T00:00:00+05:30,553.75,564.75,545.05,562.95,4036712,,556.3076923076924,555.6814814814815,0.6262108262109223,0.12524216524218446,19.700000000000045,9.649999999999977,10.050000000000068,19.700000000000045,,,No Signal
2,2022-07-07T00:00:00+05:30,566.0,574.4,562.0,570.8,3217264,,558.5372781065089,556.8013717421125,1.7359063643964419,0.44737500507303596,12.399999999999977,11.449999999999932,0.9500000000000455,12.399999999999977,,,No Signal
3,2022-07-08T00:00:00+05:30,572.2,578.85,567.2,575.2,2693832,,561.1007737824306,558.1642330945485,2.9365406878820295,0.9452081416348347,11.649999999999977,8.050000000000068,3.599999999999909,11.649999999999977,,,No Signal
4,2022-07-11T00:00:00+05:30,572.0,584.0,567.2,581.95,2514396,,564.308347046672,559.9261417542116,4.382205292460412,1.6326075717999504,16.799999999999955,8.799999999999955,8.0,16.799999999999955,,,No Signal
5,2022-07-12T00:00:00+05:30,578.0,582.8,576.0,578.2,1348821,,566.4455244241071,561.2797608835292,5.165763540577927,2.339238765555546,6.7999999999999545,0.849999999999909,5.9500000000000455,6.7999999999999545,,,No Signal
6,2022-07-13T00:00:00+05:30,581.0,589.95,579.1,581.7,1532767,,568.7923668203983,562.792371188453,5.999995631945353,3.0713901388335074,10.850000000000023,11.75,0.8999999999999773,11.75,,,No Signal
7,2022-07-14T00:00:00+05:30,580.7,588.45,554.3,559.65,3111276,,567.3858488480294,562.5596029522712,4.82624589575812,3.42236129021843,34.15000000000009,6.75,27.40000000000009,34.15000000000009,,,No Signal
8,2022-07-15T00:00:00+05:30,560.9,566.3,555.8,565.3,1787042,,567.0649490252556,562.762595326177,4.302353699078594,3.598359771990463,10.5,6.649999999999977,3.8500000000000227,10.5,,,No Signal
9,2022-07-18T00:00:00+05:30,569.0,569.4,554.7,559.95,2647404,,565.9703414829086,562.5542549316453,3.41608655126322,3.5619051278450145,14.699999999999932,4.100000000000023,10.599999999999909,14.699999999999932,,,No Signal
