,Date,Open,High,Low,Close,Volume,RSI,ATR,ADX,52-week High,Threshold,Volatility,14-day MA,10-day MA,20-day SMA,50-day SMA,Signal
67,2022-10-12T00:00:00+05:30,513.95,518.15,505.65,517.15,902714,46.40108646446354,14.358102380499714,22.049623176146643,,,3.11083813437567,520.6035714285714,524.5649999999999,524.9475,544.82,Sell
68,2022-10-13T00:00:00+05:30,518.05,519.65,512.6,515.7,728811,47.67441860465116,13.836095067606875,21.73770458427138,,,2.88086772098946,520.2464285714286,526.0799999999999,523.1225,544.194,Sell
69,2022-10-14T00:00:00+05:30,523.7,526.25,512.6,514.05,1067784,48.578199052132696,13.822802562777811,20.85291663746531,,,2.694014638149053,520.0321428571428,526.515,521.4675,543.312,Sell
70,2022-10-17T00:00:00+05:30,513.1,525.9,510.25,519.85,1115296,59.18049792531123,13.953316665436537,20.202468367614035,,,2.611730148283561,521.2964285714286,527.44,520.805,542.205,Sell
71,2022-10-18T00:00:00+05:30,522.45,522.75,515.35,517.7,908795,57.5664621676892,13.485222617905354,19.598480688466424,,,2.6254863165093076,522.3535714285714,525.6899999999999,520.7149999999999,541.4150000000001,Sell
72,2022-10-19T00:00:00+05:30,519.0,524.65,518.5,521.9,824799,60.71249372804816,13.01842100234068,18.844595765943406,,,2.5414808192321345,523.8785714285714,523.4549999999999,520.1375,540.431,Sell
73,2022-10-20T00:00:00+05:30,520.3,531.0,516.6,525.55,1124407,58.41741901221454,13.117105216459203,17.52086730423671,,,2.52558803203048,525.0107142857142,521.76,520.1600000000001,539.569,Sell
74,2022-10-21T00:00:00+05:30,526.9,529.9,521.25,524.45,668329,57.3396926338103,12.798026272426402,16.29169087550906,,,2.537458164637841,526.0,520.2149999999999,520.3475,538.701,Sell
75,2022-10-24T00:00:00+05:30,529.0,529.0,522.05,524.5,111440,42.33524355300853,12.380310110110234,15.150312763119103,,,2.5385711663869626,525.2357142857143,519.1200000000001,520.72,537.901,Sell
76,2022-10-25T00:00:00+05:30,525.0,525.9,518.35,519.9,747241,31.369548584544688,12.035287959388071,14.482558398822793,,,2.4203396969754607,523.4964285714285,520.075,521.6075,536.785,Sell
77,2022-10-27T00:00:00+05:30,520.2,530.95,517.5,529.55,1081578,41.16040955631393,12.136338819431785,13.599551286672332,,,2.2453039110824324,522.5714285714286,521.315,522.94,535.5070000000001,Sell
78,2022-10-28T00:00:00+05:30,532.1,533.95,520.75,522.25,796361,38.6786401539448,12.212314618043804,13.099218958232084,,,2.042404265263191,521.3107142857143,521.97,524.025,534.2719999999999,Sell
79,2022-10-31T00:00:00+05:30,525.0,540.0,524.0,538.15,1471323,51.51006711409393,12.607863573897818,13.237183469753356,,,1.960783722171926,521.5035714285715,524.38,525.4475,533.437,Sell
