Date,Open,High,Low,Close,Volume
2022-07-05T00:00:00+05:30,86.2,87.92,85.78,86.02,7905527
2022-07-06T00:00:00+05:30,85.85,86.11,83.81,85.82,8143347
2022-07-07T00:00:00+05:30,86.7,90.66,85.85,90.0,11099859
2022-07-08T00:00:00+05:30,91.79,91.79,88.05,88.59,11194604
2022-07-11T00:00:00+05:30,88.52,92.9,87.51,91.28,15016503
2022-07-12T00:00:00+05:30,90.49,91.6,89.36,90.21,10017215
2022-07-13T00:00:00+05:30,90.6,91.42,90.07,90.49,7012545
2022-07-14T00:00:00+05:30,91.0,91.1,89.5,90.8,7449359
2022-07-15T00:00:00+05:30,90.5,91.03,87.75,88.38,8124770
2022-07-18T00:00:00+05:30,89.7,90.8,89.23,90.43,7304075
2022-07-19T00:00:00+05:30,90.1,92.19,90.1,91.95,8533225
2022-07-20T00:00:00+05:30,93.6,93.8,92.52,92.85,7708621
2022-07-21T00:00:00+05:30,93.0,93.89,92.45,93.43,5087557
2022-07-22T00:00:00+05:30,94.25,94.4,93.2,93.61,4859999
2022-07-25T00:00:00+05:30,93.5,96.49,93.36,96.07,9962372
2022-07-26T00:00:00+05:30,97.2,97.67,94.61,94.95,12624271
2022-07-27T00:00:00+05:30,95.1,96.16,94.36,95.94,5254698
2022-07-28T00:00:00+05:30,98.1,102.0,97.15,100.35,137004671
2022-07-29T00:00:00+05:30,103.0,109.3,102.15,107.6,166943939
2022-08-01T00:00:00+05:30,110.5,111.45,106.15,108.25,125344546
2022-08-02T00:00:00+05:30,108.0,108.0,105.35,107.0,64929748
2022-08-03T00:00:00+05:30,107.0,108.45,106.0,107.05,61419714
2022-08-04T00:00:00+05:30,107.5,109.5,106.05,107.7,79518228
2022-08-05T00:00:00+05:30,107.65,109.25,107.1,107.35,54457046
2022-08-08T00:00:00+05:30,107.85,108.15,106.7,107.2,41378819
2022-08-10T00:00:00+05:30,107.9,109.9,106.5,109.2,73870793
2022-08-11T00:00:00+05:30,110.3,110.65,108.6,109.1,75319279
2022-08-12T00:00:00+05:30,109.35,112.9,108.8,112.65,95936059
2022-08-16T00:00:00+05:30,113.7,113.7,111.1,113.0,69199733
2022-08-17T00:00:00+05:30,113.5,113.5,112.25,112.5,54001291
2022-08-18T00:00:00+05:30,112.5,113.0,111.4,112.55,49383759
2022-08-19T00:00:00+05:30,112.55,112.9,109.55,110.05,57120882
2022-08-22T00:00:00+05:30,109.5,109.6,104.7,105.05,74031160
2022-08-23T00:00:00+05:30,104.2,108.25,103.5,107.6,70526911
2022-08-24T00:00:00+05:30,107.55,108.15,105.75,106.55,55667606
2022-08-25T00:00:00+05:30,107.05,107.9,105.75,106.25,42173840
2022-08-26T00:00:00+05:30,107.25,109.2,107.1,107.35,71252190
2022-08-29T00:00:00+05:30,104.05,105.65,103.25,104.85,59892411
2022-08-30T00:00:00+05:30,106.5,108.5,106.05,108.3,67398705
2022-09-01T00:00:00+05:30,107.0,107.75,105.9,106.4,52453862
2022-09-02T00:00:00+05:30,107.0,107.0,105.0,105.5,45592777
2022-09-05T00:00:00+05:30,106.05,107.3,105.8,106.9,40344608
2022-09-06T00:00:00+05:30,107.4,108.8,106.05,108.6,59491243
2022-09-07T00:00:00+05:30,107.55,108.9,107.1,107.6,43939669
2022-09-08T00:00:00+05:30,108.4,108.4,105.35,105.85,71221642
2022-09-09T00:00:00+05:30,107.0,107.35,105.5,105.7,63647166
2022-09-12T00:00:00+05:30,106.8,107.95,106.5,107.75,40821082
2022-09-13T00:00:00+05:30,108.0,108.7,107.55,107.75,44167696
2022-09-14T00:00:00+05:30,106.3,110.4,105.8,109.15,86372218
2022-09-15T00:00:00+05:30,108.65,109.0,106.5,107.0,62918293
2022-09-16T00:00:00+05:30,106.2,107.5,105.0,105.7,107952931
2022-09-19T00:00:00+05:30,106.2,106.2,103.0,103.1,51144923
2022-09-20T00:00:00+05:30,104.2,106.35,104.0,105.8,52129940
2022-09-21T00:00:00+05:30,105.8,107.2,104.3,104.45,46124719
2022-09-22T00:00:00+05:30,104.45,105.3,103.5,103.6,61376727
2022-09-23T00:00:00+05:30,106.2,107.9,103.75,104.3,109731015
2022-09-26T00:00:00+05:30,104.4,104.45,98.5,99.85,101279427
2022-09-27T00:00:00+05:30,101.35,101.35,96.5,97.65,104935876
2022-09-28T00:00:00+05:30,96.55,97.85,95.0,95.2,71717927
2022-09-29T00:00:00+05:30,97.0,98.25,96.4,96.85,60881869
2022-09-30T00:00:00+05:30,96.85,100.4,95.7,99.3,66435675
2022-10-03T00:00:00+05:30,99.6,99.65,98.0,98.35,37279189
2022-10-04T00:00:00+05:30,100.3,101.5,100.0,101.15,40182213
2022-10-06T00:00:00+05:30,102.0,103.8,101.75,103.55,48149398
2022-10-07T00:00:00+05:30,103.3,103.5,101.9,103.3,36074229
2022-10-10T00:00:00+05:30,102.0,103.5,101.15,103.2,36638624
2022-10-11T00:00:00+05:30,103.55,103.65,99.8,100.35,41079826
2022-10-12T00:00:00+05:30,100.35,101.2,99.0,100.55,41349562
2022-10-13T00:00:00+05:30,101.1,101.8,98.8,100.1,34659237
2022-10-14T00:00:00+05:30,101.85,102.8,99.9,100.1,32455145
2022-10-17T00:00:00+05:30,99.75,100.4,98.1,99.55,37559990
2022-10-18T00:00:00+05:30,100.3,101.0,99.8,100.65,30717230
2022-10-19T00:00:00+05:30,100.6,101.25,99.7,100.05,38760774
2022-10-20T00:00:00+05:30,99.5,101.2,98.8,100.9,38088381
2022-10-21T00:00:00+05:30,100.85,101.45,99.35,100.2,30963667
2022-10-24T00:00:00+05:30,102.0,102.1,101.0,101.2,7462087
2022-10-25T00:00:00+05:30,101.15,102.5,100.7,101.2,37135536
2022-10-27T00:00:00+05:30,102.25,104.65,102.05,104.2,74341522
2022-10-28T00:00:00+05:30,104.1,104.6,100.8,101.6,50993440
2022-10-31T00:00:00+05:30,101.9,102.15,100.3,101.55,38701128
2022-11-01T00:00:00+05:30,98.55,101.45,98.55,101.2,69020933
2022-11-02T00:00:00+05:30,101.0,103.0,100.8,101.25,42333359
2022-11-03T00:00:00+05:30,100.75,102.45,100.0,102.0,39107241
2022-11-04T00:00:00+05:30,102.5,105.0,102.2,104.75,70284268
2022-11-07T00:00:00+05:30,105.9,107.45,104.6,106.7,74411212
