Date,Open,High,Low,Close,Volume
2022-07-05T00:00:00+05:30,191.35,191.55,185.75,186.15,1227177
2022-07-06T00:00:00+05:30,187.45,195.05,187.45,192.8,3004454
2022-07-07T00:00:00+05:30,194.45,203.0,193.55,202.05,5020555
2022-07-08T00:00:00+05:30,202.85,205.25,199.8,203.15,2784010
2022-07-11T00:00:00+05:30,200.3,209.2,200.3,207.5,2145160
2022-07-12T00:00:00+05:30,206.0,207.45,204.55,206.45,1447158
2022-07-13T00:00:00+05:30,207.5,210.25,206.35,207.15,1439599
2022-07-14T00:00:00+05:30,207.15,209.2,204.5,206.65,1200408
2022-07-15T00:00:00+05:30,207.95,211.85,207.0,211.15,2534663
2022-07-18T00:00:00+05:30,212.0,213.65,209.95,211.65,1214398
2022-07-19T00:00:00+05:30,209.75,213.5,208.9,212.15,1287440
2022-07-20T00:00:00+05:30,213.95,214.75,211.75,212.4,1231681
2022-07-21T00:00:00+05:30,212.0,213.55,210.9,213.15,980144
2022-07-22T00:00:00+05:30,213.8,215.45,210.35,211.75,1407502
2022-07-25T00:00:00+05:30,212.35,215.8,210.65,213.8,1575796
2022-07-26T00:00:00+05:30,214.4,214.4,208.0,209.05,992511
2022-07-27T00:00:00+05:30,208.3,212.75,206.25,212.3,1286107
2022-07-28T00:00:00+05:30,212.65,218.75,210.95,218.15,2943612
2022-07-29T00:00:00+05:30,218.25,222.0,217.6,219.9,1818446
2022-08-01T00:00:00+05:30,220.35,224.5,220.35,222.1,2157833
2022-08-02T00:00:00+05:30,222.4,229.65,218.55,227.35,4821502
2022-08-03T00:00:00+05:30,228.0,229.15,223.15,228.5,1905422
2022-08-04T00:00:00+05:30,229.7,233.9,225.3,232.2,2679802
2022-08-05T00:00:00+05:30,233.45,233.45,228.05,230.0,2145984
2022-08-08T00:00:00+05:30,230.0,232.6,228.1,228.9,1178979
2022-08-10T00:00:00+05:30,229.0,229.8,225.45,228.6,1248427
2022-08-11T00:00:00+05:30,229.75,234.75,229.0,233.75,1683238
2022-08-12T00:00:00+05:30,234.75,239.5,231.35,236.1,3143028
2022-08-16T00:00:00+05:30,238.1,257.55,235.85,250.15,20111416
2022-08-17T00:00:00+05:30,249.2,261.9,249.05,260.0,8884190
2022-08-18T00:00:00+05:30,260.0,267.35,257.65,266.5,5839817
2022-08-19T00:00:00+05:30,266.4,268.3,259.15,260.15,3603917
2022-08-22T00:00:00+05:30,258.5,260.0,248.7,249.85,2877101
2022-08-23T00:00:00+05:30,247.5,253.15,244.8,252.0,4114062
2022-08-24T00:00:00+05:30,252.0,254.5,247.5,250.0,2042297
2022-08-25T00:00:00+05:30,252.3,252.9,246.15,246.65,1811459
2022-08-26T00:00:00+05:30,248.0,250.2,245.0,245.3,1501298
2022-08-29T00:00:00+05:30,241.0,243.65,236.45,242.45,2717297
2022-08-30T00:00:00+05:30,244.4,253.4,243.1,251.7,3792230
2022-09-01T00:00:00+05:30,251.25,255.45,249.2,252.8,2767482
