Date,Open,High,Low,Close,Volume
2022-07-05T00:00:00+05:30,30.05,30.25,29.6,29.7,15961683
2022-07-06T00:00:00+05:30,29.6,30.05,29.55,29.95,14801245
2022-07-07T00:00:00+05:30,30.1,31.1,30.0,31.0,32993224
2022-07-08T00:00:00+05:30,31.1,31.2,30.4,30.65,20754742
2022-07-11T00:00:00+05:30,30.5,31.15,30.5,31.05,20450726
2022-07-12T00:00:00+05:30,30.8,31.2,30.65,30.8,15414252
2022-07-13T00:00:00+05:30,30.8,31.05,30.65,30.8,14450589
2022-07-14T00:00:00+05:30,30.7,30.95,30.1,30.4,16034640
2022-07-15T00:00:00+05:30,30.4,30.55,30.05,30.3,12066316
2022-07-18T00:00:00+05:30,30.5,31.5,30.35,31.35,21452288
2022-07-19T00:00:00+05:30,31.15,31.75,31.1,31.6,25007755
2022-07-20T00:00:00+05:30,31.85,31.95,31.3,31.4,20054939
2022-07-21T00:00:00+05:30,31.35,32.05,31.3,31.85,21957903
2022-07-22T00:00:00+05:30,31.9,32.25,31.7,31.8,20272480
2022-07-25T00:00:00+05:30,31.6,31.8,31.35,31.6,21467611
2022-07-26T00:00:00+05:30,31.5,31.8,31.45,31.6,19540255
2022-07-27T00:00:00+05:30,31.5,32.1,31.5,32.05,22426115
2022-07-28T00:00:00+05:30,32.1,33.45,32.1,32.65,52318624
2022-07-29T00:00:00+05:30,32.2,32.6,31.3,31.35,49918013
2022-08-01T00:00:00+05:30,31.55,33.75,31.35,33.4,70451639
2022-08-02T00:00:00+05:30,33.25,34.6,32.95,34.2,64379265
2022-08-03T00:00:00+05:30,34.1,34.35,33.25,34.0,32197417
2022-08-04T00:00:00+05:30,34.1,34.2,33.0,33.4,36867807
2022-08-05T00:00:00+05:30,33.4,33.9,33.3,33.55,30537805
2022-08-08T00:00:00+05:30,33.45,33.75,33.25,33.35,19966221
2022-08-10T00:00:00+05:30,33.4,33.5,32.8,33.0,22039977
2022-08-11T00:00:00+05:30,33.2,33.75,33.15,33.4,21917382
2022-08-12T00:00:00+05:30,33.35,33.55,33.25,33.3,14136849
2022-08-16T00:00:00+05:30,33.4,33.6,33.25,33.55,17662850
2022-08-17T00:00:00+05:30,33.55,34.55,33.4,34.45,40928857
2022-08-18T00:00:00+05:30,34.3,34.7,34.05,34.15,26006295
2022-08-19T00:00:00+05:30,34.15,34.25,33.2,33.35,28979553
2022-08-22T00:00:00+05:30,33.05,33.2,32.35,32.4,24893322
2022-08-23T00:00:00+05:30,32.15,33.1,32.15,33.05,25430588
2022-08-24T00:00:00+05:30,33.05,33.6,32.95,33.55,20306750
2022-08-25T00:00:00+05:30,33.6,36.1,33.55,35.25,111040884
2022-08-26T00:00:00+05:30,35.5,36.5,35.45,35.7,62776756
2022-08-29T00:00:00+05:30,34.85,35.4,34.45,35.25,33866438
2022-08-30T00:00:00+05:30,35.65,36.3,35.55,35.85,33802275
2022-09-01T00:00:00+05:30,35.45,36.5,35.35,35.8,38417762
2022-09-02T00:00:00+05:30,36.1,36.15,35.1,35.25,24492975
2022-09-05T00:00:00+05:30,35.25,35.95,35.25,35.7,33300523
2022-09-06T00:00:00+05:30,35.75,37.5,35.65,37.2,92975016
2022-09-07T00:00:00+05:30,36.9,37.95,36.8,37.6,48252928
2022-09-08T00:00:00+05:30,37.95,38.5,37.75,38.35,51622087
2022-09-09T00:00:00+05:30,38.5,39.6,38.5,39.0,65772741
2022-09-12T00:00:00+05:30,39.4,40.3,39.05,40.1,61433298
2022-09-13T00:00:00+05:30,40.25,40.8,39.45,39.55,67580415
2022-09-14T00:00:00+05:30,38.8,40.4,38.7,40.1,65747229
2022-09-15T00:00:00+05:30,40.35,40.7,39.85,40.45,50600851
2022-09-16T00:00:00+05:30,40.4,40.6,38.9,39.65,59723569
2022-09-19T00:00:00+05:30,39.85,41.35,39.65,40.4,83679437
2022-09-20T00:00:00+05:30,40.8,41.65,40.15,40.65,85094097
2022-09-21T00:00:00+05:30,40.7,41.1,39.7,40.15,46197520
2022-09-22T00:00:00+05:30,40.0,41.2,39.85,40.5,76918931
2022-09-23T00:00:00+05:30,40.45,40.6,38.0,38.15,69509404
2022-09-26T00:00:00+05:30,37.85,37.85,35.8,36.0,65854064
2022-09-27T00:00:00+05:30,36.3,37.05,36.1,36.7,41274259
2022-09-28T00:00:00+05:30,36.3,36.3,34.55,34.85,85179230
2022-09-29T00:00:00+05:30,35.25,35.75,34.25,34.9,116836175
2022-09-30T00:00:00+05:30,35.6,36.8,35.0,36.55,90358446
2022-10-03T00:00:00+05:30,36.6,36.75,35.35,35.45,47921398
2022-10-04T00:00:00+05:30,36.35,36.65,36.15,36.45,38310668
2022-10-06T00:00:00+05:30,36.85,37.0,36.45,36.65,27440310
2022-10-07T00:00:00+05:30,36.5,36.9,36.1,36.65,28685591
2022-10-10T00:00:00+05:30,36.15,37.0,36.1,36.55,32743711
2022-10-11T00:00:00+05:30,36.75,36.8,35.6,35.7,35421906
2022-10-12T00:00:00+05:30,35.85,36.45,35.6,36.3,36181753
2022-10-13T00:00:00+05:30,36.4,36.45,35.45,35.9,30725901
2022-10-14T00:00:00+05:30,36.65,36.8,35.75,35.85,26019858
2022-10-17T00:00:00+05:30,35.85,37.25,35.5,36.9,42446412
2022-10-18T00:00:00+05:30,37.2,39.1,37.05,38.85,93841386
2022-10-19T00:00:00+05:30,39.0,40.1,38.65,39.35,104076707
2022-10-20T00:00:00+05:30,39.1,40.75,38.6,40.5,121045205
2022-10-21T00:00:00+05:30,40.5,41.8,40.4,40.75,113793766
2022-10-24T00:00:00+05:30,41.35,41.6,40.9,41.1,17139171
2022-10-25T00:00:00+05:30,41.2,44.0,40.5,43.3,169557128
2022-10-27T00:00:00+05:30,43.5,43.6,42.55,43.0,96344497
2022-10-28T00:00:00+05:30,43.3,44.8,42.7,43.1,118343928
2022-10-31T00:00:00+05:30,43.6,43.75,41.75,42.65,82200315
2022-11-01T00:00:00+05:30,43.2,43.6,39.9,40.1,146104059
2022-11-02T00:00:00+05:30,39.95,40.0,39.0,39.25,64967566
2022-11-03T00:00:00+05:30,39.0,41.6,38.9,41.3,104213200
2022-11-04T00:00:00+05:30,41.75,42.15,41.35,41.8,61157116
2022-11-07T00:00:00+05:30,42.9,43.55,41.65,41.85,109569157
2022-11-09T00:00:00+05:30,42.6,46.0,42.1,44.95,299237283
2022-11-10T00:00:00+05:30,45.0,45.15,43.55,44.05,97482717
2022-11-11T00:00:00+05:30,45.05,45.2,44.1,44.75,76460672
2022-11-14T00:00:00+05:30,44.9,44.95,43.7,43.95,39227144
2022-11-15T00:00:00+05:30,44.2,44.3,43.6,43.95,38496950
2022-11-16T00:00:00+05:30,43.95,44.95,43.85,44.15,60701363
2022-11-17T00:00:00+05:30,44.15,44.75,43.35,44.3,71832109
2022-11-18T00:00:00+05:30,44.35,46.7,44.15,45.85,172388902
2022-11-21T00:00:00+05:30,45.8,47.8,45.55,47.6,172429142
2022-11-22T00:00:00+05:30,47.85,48.4,47.0,48.2,123294654
2022-11-23T00:00:00+05:30,48.55,50.9,48.3,50.35,252127512
2022-11-24T00:00:00+05:30,50.55,51.2,50.3,50.85,104100912
2022-11-25T00:00:00+05:30,51.5,55.65,51.25,53.6,374640437
